Orion Pictures,USA,Tom Schulman,Comedy,R,Joe Pesci,Tom Schulman
Jasmine Productions Inc.,USA,David Mamet,Drama,PG,Steve Martin,David Mamet
Caravan Pictures,USA,Christopher Cain,Comedy,PG,Joe Pesci,Jill Mazursky
Largo Entertainment,USA,John Irvin,Crime,R,Harvey Keitel,Ken Solarz
Daybreak,USA,George Huang,Comedy,PG-13,Will Friedle,Andy Burg
All Net Productions,USA,Randall Miller,Comedy,PG-13,Marlon Wayans,Christopher Reed
Bubble Factory The,USA,Bryan Spicer,Action,PG,Tom Arnold,Peter Crabbe
Addis Wechsler Pictures,USA,Theodore Witcher,Drama,R,Larenz Tate,Theodore Witcher
Alliance Atlantis Communications,Canada,Neil LaBute,Comedy,R,Aaron Eckhart,Neil LaBute
Robert Simonds Productions,USA,Andy Cadiff,Comedy,PG,Christopher McDonald,Bob Mosher
JLT Productions,USA,Manny Coto,Adventure,PG,Joseph Mazzello,Manny Coto
High School Sweethearts,USA,Ken Kwapis,Comedy,PG,Fran Drescher,Todd Graff
Rank Organisation The,UK,John Duigan,Drama,R,Sam Rockwell,Naomi Wallace
Paramount Pictures,USA,Keith Samples,Comedy,R,Greg Kinnear,Kevin Meyer
Lakeshore Entertainment,USA,Scott Winant,Romance,PG-13,Jeanne Tripplehorn,Winnie Holzman
Samson Productions Pty. Ltd.,Australia,Bruce Beresford,Drama,R,Glenn Close,David Giles
Clinica Estetico,USA,Victor Nunez,Drama,R,Peter Fonda,Victor Nunez
Cinergi Pictures Entertainment,USA,George P. Cosmatos,Action,R,Charlie Sheen,Adi Hasak
Metro-Goldwyn-Mayer (MGM),USA,Robert Butler,Action,R,Ray Liotta,Jonathan Brett
Ivory Way Productions,USA,David Hogan,Action,R,Keenen Ivory Wayans,Keenen Ivory Wayans
Gruber Bros,UK,Stefan Schwartz,Comedy,PG,Dan Futterman,Stefan Schwartz
CiBy 2000,France,Wim Wenders,Drama,R,Traci Lind,Nicholas Klein
Bates Entertainment,USA,Stephen Kay,Biography,R,Thomas Jane,Neal Cassady
Cinergi Pictures Entertainment,USA,Arthur Hiller,Comedy,R,Ryan O'Neal,Joe Eszterhas
First Floor Features,Netherlands,Mike van Diem,Crime,R,Pavlik Jansen op de Haar,Ferdinand Bordewijk
DreamWorks,USA,Steven Spielberg,Drama,R,Tom Hanks,Robert Rodat
Polygram Filmed Entertainment,USA,Joel Coen,Comedy,R,Jeff Bridges,Ethan Coen
New Line Cinema,USA,Tony Kaye,Crime,R,Edward Norton,David McKenna
Walt Disney Feature Animation Florida,USA,Tony Bancroft,Animation,G,Ming-Na Wen,Robert D. San Souci
Touchstone Pictures,USA,Michael Bay,Action,PG-13,Bruce Willis,Jonathan Hensleigh
Paramount Pictures,USA,Peter Weir,Comedy,PG,Jim Carrey,Andrew Niccol
Harvest Filmworks,USA,Darren Aronofsky,Drama,R,Sean Gullette,Darren Aronofsky
Twentieth Century Fox Film Corporation,USA,Bobby Farrelly,Comedy,R,Ben Stiller,Ed Decter
Amen Ra Films,USA,Stephen Norrington,Action,R,Wesley Snipes,David S. Goyer
Midwinter Productions Inc.,USA,Ronny Yu,Comedy,R,Jennifer Tilly,Don Mancini
Universal Pictures,USA,Martin Brest,Drama,PG-13,Brad Pitt,Ron Osborn
DiNovi Pictures,USA,Griffin Dunne,Comedy,PG-13,Sandra Bullock,Alice Hoffman
Universal Pictures,USA,Harold Becker,Action,R,Bruce Willis,Ryne Douglas Pearson
Fox 2000 Pictures,USA,Terrence Malick,Drama,R,Jim Caviezel,James Jones
Mystery Clock Cinema,Australia,Alex Proyas,Mystery,R,Rufus Sewell,Alex Proyas
Mandalay Entertainment,USA,John McNaughton,Crime,R,Kevin Bacon,Stephen Peters
FGM Entertainment,UK,John Frankenheimer,Action,R,Robert De Niro,J.D. Zeik
Fear and Loathing LLC,USA,Terry Gilliam,Adventure,R,Johnny Depp,Hunter S. Thompson
Universal Pictures,USA,John Madden,Comedy,R,Gwyneth Paltrow,Marc Norman
New Line Cinema,USA,Brett Ratner,Action,PG-13,Jackie Chan,Ross LaManna
Warner Bros.,USA,Nora Ephron,Comedy,PG,Tom Hanks,Miklós László
Robert Simonds Productions,USA,Frank Coraci,Comedy,PG-13,Adam Sandler,Tim Herlihy
Paramount Pictures,USA,Mimi Leder,Action,PG-13,Robert Duvall,Bruce Joel Rubin
New Line Cinema,USA,Stephen Hopkins,Action,PG-13,Gary Oldman,Irwin Allen
Pixar Animation Studios,USA,John Lasseter,Animation,G,Kevin Spacey,John Lasseter
American Empirical Pictures,USA,Wes Anderson,Comedy,R,Jason Schwartzman,Wes Anderson
DreamWorks Animation,USA,Brenda Chapman,Animation,PG,Val Kilmer,Philip LaZebnik
Dimension Films,USA,Robert Rodriguez,Horror,R,Jordana Brewster,David Wechter
Touchstone Pictures,USA,Tony Scott,Action,R,Will Smith,David Marconi
Polygram Filmed Entertainment,USA,Vincent Ward,Drama,PG-13,Robin Williams,Richard Matheson
Universal Pictures,USA,Steven Soderbergh,Crime,R,George Clooney,Elmore Leonard
Film Office,USA,John Carpenter,Action,R,James Woods,John Steakley
TriStar Pictures,USA,Martin Campbell,Action,PG-13,Antonio Banderas,Johnston McCulley
United Artists Corporation,USA,Randall Wallace,Action,PG-13,Leonardo DiCaprio,Alexandre Dumas
Twentieth Century Fox Film Corporation,USA,Andy Tennant,Comedy,PG-13,Drew Barrymore,Susannah Grant
Juno Pix,USA,Frank Coraci,Comedy,PG-13,Adam Sandler,Tim Herlihy
Universal Pictures,USA,Gus Van Sant,Horror,R,Vince Vaughn,Robert Bloch
Dimension Films,USA,Steve Miner,Horror,R,Jamie Lee Curtis,Debra Hill
Caravan Pictures,USA,Ivan Reitman,Action,PG-13,Harrison Ford,Michael Browning
Metro-Goldwyn-Mayer (MGM),Australia,David Nutter,Horror,R,James Marsden,Scott Rosenberg
Centropolis Film Productions,USA,Roland Emmerich,Action,PG-13,Matthew Broderick,Dean Devlin
New Line Cinema,USA,Gary Ross,Comedy,PG-13,Tobey Maguire,Gary Ross
Twentieth Century Fox Film Corporation,USA,Forest Whitaker,Drama,PG-13,Sandra Bullock,Steven Rogers
Warner Bros.,UK,Paul W.S. Anderson,Action,R,Kurt Russell,David Webb Peoples
Universal Pictures,USA,Joe Dante,Action,PG-13,Kirsten Dunst,Gavin Scott
Miramax,USA,John Dahl,Crime,R,Matt Damon,David Levien
Columbia Pictures Corporation,USA,Harry Elfont,Comedy,PG-13,Jennifer Love Hewitt,Deborah Kaplan
Warner Bros.,USA,Stuart Baird,Action,PG-13,Tommy Lee Jones,Roy Huggins
Next Wave Films,UK,Christopher Nolan,Crime,R,Jeremy Theobald,Christopher Nolan
PolyGram Filmed Entertainment,UK,Shekhar Kapur,Biography,R,Cate Blanchett,Michael Hirst
Art Linson Productions,USA,Alfonso Cuarón,Drama,R,Ethan Hawke,Charles Dickens
Robert Simonds Productions,USA,Tamra Davis,Comedy,R,Dave Chappelle,Dave Chappelle
Phoenix Pictures,USA,Jamie Blanks,Horror,R,Jared Leto,Silvio Horta
Paramount Pictures,USA,Jonathan Frakes,Action,PG,Patrick Stewart,Gene Roddenberry
Universal Pictures,USA,John Landis,Action,PG-13,Dan Aykroyd,Dan Aykroyd
Broadway Pictures,USA,John Fortenberry,Comedy,PG-13,Chris Kattan,Steve Koren
TriStar Pictures,USA,Chris Columbus,Comedy,PG-13,Julia Roberts,Gigi Levangie
Warner Bros.,USA,Richard Donner,Action,R,Mel Gibson,Shane Black
Universal Pictures,USA,Tom Shadyac,Biography,PG-13,Robin Williams,Patch Adams
Warner Bros.,USA,Jeremiah S. Chechik,Action,PG-13,Ralph Fiennes,Sydney Newman
Twentieth Century Fox Film Corporation,USA,Betty Thomas,Comedy,PG-13,Eddie Murphy,Hugh Lofting
DreamWorks,USA,Eric Darnell,Animation,PG,Woody Allen,Todd Alcott
Paramount Pictures,USA,Brian De Palma,Crime,R,Nicolas Cage,Brian De Palma
Regency Enterprises,Germany,F. Gary Gray,Action,R,Samuel L. Jackson,James DeMonaco
Columbia Pictures,USA,Danny Cannon,Horror,R,Jennifer Love Hewitt,Lois Duncan
Twentieth Century Fox Film Corporation,USA,Rob Bowman,Drama,PG-13,David Duchovny,Chris Carter
Phoenix Pictures,USA,Bryan Singer,Crime,R,Ian McKellen,Stephen King
Good Machine,USA,Todd Solondz,Comedy,UNRATED,Jane Adams,Todd Solondz
Atlas Entertainment,Germany,Brad Silberling,Drama,PG-13,Nicolas Cage,Wim Wenders
Dollface,USA,Mark Christopher,Drama,R,Ryan Phillippe,Mark Christopher
Cinépix Film Properties (CFP),USA,Vincent Gallo,Comedy,R,Vincent Gallo,Vincent Gallo
Warner Bros.,USA,Andrew Davis,Crime,R,Michael Douglas,Frederick Knott
Intermedia Films,UK,Peter Howitt,Comedy,PG-13,Gwyneth Paltrow,Peter Howitt
Warner Bros.,USA,Barry Levinson,Drama,PG-13,Dustin Hoffman,Michael Crichton
Twentieth Century Fox Film Corporation,USA,Edward Zwick,Action,R,Denzel Washington,Lawrence Wright
Rhombus Media,Canada,François Girard,Drama,R,Carlo Cecchi,Don McKellar
Touchstone Pictures,USA,Robert Redford,Drama,PG-13,Robert Redford,Nick Evans
Regency Enterprises,USA,Marshall Herskovitz,Biography,R,Catherine McCormack,Margaret Rosenthal
Sciarlò,Italy,Giuseppe Tornatore,Drama,R,Tim Roth,Alessandro Baricco
Columbia Pictures Corporation,USA,Antoine Fuqua,Action,R,Yun-Fat Chow,Ken Sanzel
Paramount Pictures,USA,Igor Kovalyov,Animation,G,Elizabeth Daily,David N. Weiss
Twentieth Century Fox Film Corporation,USA,Warren Beatty,Comedy,R,Warren Beatty,Warren Beatty
Nimbus Film Productions,Denmark,Thomas Vinterberg,Drama,R,Ulrich Thomsen,Thomas Vinterberg
Initial Entertainment Group (IEG),USA,Peter Berg,Comedy,R,Christian Slater,Peter Berg
Warner Bros.,USA,Troy Miller,Comedy,PG,Michael Keaton,Mark Steven Johnson
New Line Cinema,USA,Ice Cube,Comedy,R,LisaRaye McCoy,Ice Cube
Touchstone Pictures,USA,Spike Lee,Drama,R,Denzel Washington,Spike Lee
Metro-Goldwyn-Mayer (MGM),Canada,Bob Saget,Comedy,PG-13,Norm MacDonald,Frank Sebastiano
Calimari Productions,USA,Stephen Sommers,Action,R,Treat Williams,Stephen Sommers
British Broadcasting Corporation (BBC),UK,Sam Raimi,Crime,R,Bill Paxton,Scott B. Smith
Zentropa Entertainments,Denmark,Lars von Trier,Comedy,R,Bodil Jørgensen,Lars von Trier
Monarch Pictures,USA,Carl Franklin,Drama,R,Meryl Streep,Anna Quindlen
TriStar Pictures,USA,Kirk Wong,Action,R,Mark Wahlberg,Ben Ramsey
Warner Bros.,USA,Frederik Du Chau,Animation,G,Jessalyn Gilsig,Vera Chapman
Hollywood Pictures,USA,Mark Steven Johnson,Comedy,PG,Ian Michael Smith,Mark Steven Johnson
RKO Pictures,USA,Ron Underwood,Action,PG,Bill Paxton,Merian C. Cooper
Twentieth Century Fox Film Corporation,USA,Richard Linklater,Action,PG-13,Matthew McConaughey,Claude Stanush
ShadowCatcher Entertainment,Canada,Chris Eyre,Comedy,PG-13,Adam Beach,Sherman Alexie
Big Dog Films,Jamaica,Hype Williams,Crime,R,Nas,Anthony Bodden
Sweetland Films,USA,Woody Allen,Comedy,R,Kenneth Branagh,Woody Allen
Rysher Entertainment,USA,Don Roos,Comedy,R,Christina Ricci,Don Roos
Touchstone Pictures,USA,Steven Zaillian,Drama,PG-13,John Travolta,Jonathan Harr
Oriental Light and Magic (OLM),Japan,Kunihiko Yuyama,Animation,G,Veronica Taylor,Satoshi Tajiri
Twentieth Century Fox Film Corporation,USA,Nicholas Hytner,Comedy,R,Jennifer Aniston,Stephen McCauley
British Broadcasting Corporation (BBC) Television,USA,Mikael Salomon,Action,R,Morgan Freeman,Graham Yost
Lions Gate Films,USA,Bill Condon,Biography,R,Ian McKellen,Christopher Bram
Fox Searchlight Pictures,USA,Tamara Jenkins,Comedy,R,Natasha Lyonne,Tamara Jenkins
Polar Entertainment,USA,John Waters,Comedy,R,Edward Furlong,John Waters
Hyperion Pictures,UK,Willard Carroll,Comedy,R,Gillian Anderson,Willard Carroll
Twentieth Century Fox Film Corporation,USA,Kevin Rodney Sullivan,Comedy,R,Angela Bassett,Terry McMillan
Harpo Films,USA,Jonathan Demme,Drama,R,Oprah Winfrey,Toni Morrison
Tomboy Films,UK,Kirk Jones,Comedy,PG,Ian Bannen,Kirk Jones
Award Entertainment,France,Mike Nichols,Comedy,R,John Travolta,Joe Klein
Mandalay Entertainment,USA,Barbet Schroeder,Action,R,Michael Keaton,David Klass
Turner Pictures (I),USA,Christopher Guest,Adventure,PG-13,Chris Farley,Mark Nutter
Tapestry Films,USA,Jim Abrahams,Comedy,PG-13,Jay Mohr,Jim Abrahams
Kennedy Miller Productions,Australia,George Miller,Adventure,G,Magda Szubanski,George Miller
Morgan Creek Productions,USA,John Warren,Comedy,PG-13,Scott Bakula,David S. Ward
Castle Rock Entertainment,USA,Whit Stillman,Comedy,R,Chloë Sevigny,Whit Stillman
Paramount Pictures,USA,Alan Cohn,Comedy,R,Tom Everett Scott,Anthony Abrams
Enchanter Entertainment,USA,Robert Altman,Thriller,R,Kenneth Branagh,John Grisham
Cinehaus,USA,Robert Benton,Crime,R,Paul Newman,Robert Benton
Cruise/Wagner Productions,USA,Robert Towne,Biography,PG-13,Billy Crudup,Robert Towne
Chinese Bookie Pictures,USA,Larry Clark,Crime,R,James Woods,Eddie Little
Shooting Gallery,USA,John Pieplow,Horror,R,Kevin Gage,Dee Snider
Dimension Films,USA,Penelope Spheeris,Comedy,R,Marlon Wayans,Greg Erb
Knock Films A.V.V.,Aruba,Hark Tsui,Action,R,Jean-Claude Van Damme,Steven E. de Souza
DreamWorks,USA,John Roberts,Adventure,PG,Gena Rowlands,Laurie Craig
Dieter Geissler Filmproduktion,USA,Carl Schenkel,Action,PG,Casper Van Dien,Edgar Rice Burroughs
AMLF,UK,Gillies MacKinnon,Adventure,R,Kate Winslet,Esther Freud
Miramax,USA,M. Night Shyamalan,Comedy,PG,Joseph Cross,M. Night Shyamalan
Polygram Filmed Entertainment,Canada,Steve Gomer,Adventure,G,George Hearn,Stephen White
Audiovisual Development Bureau Ministerio da Cultura,Brazil,Walter Salles,Drama,R,Fernanda Montenegro,Marcos Bernstein
Caravan Pictures,USA,Stephen Herek,Comedy,PG,Eddie Murphy,Tom Schulman
Castle Rock Entertainment,USA,Jake Kasdan,Comedy,R,Bill Pullman,Jake Kasdan
Twentieth Century Fox Film Corporation,USA,Dean Semler,Thriller,R,Howie Long,Chris Soth
Arts Council of England,UK,Anand Tucker,Biography,R,Emily Watson,Hilary du Pré
Walt Disney Pictures,USA,Arlene Sanford,Comedy,PG,Jonathan Taylor Thomas,Tom Nursall
HK Film Corporation,USA,Tony Cinciripini,Drama,R,Rosanna Arquette,Tony Cinciripini
Blue Streak Films,USA,David Moreton,Comedy,NOT RATED,Chris Stafford,Todd Stephens
Polygram Filmed Entertainment,USA,Neil LaBute,Comedy,R,Amy Brenneman,Neil LaBute
Fade In Films,USA,David Dobkin,Comedy,R,Joaquin Phoenix,Matthew L. Healy
Regency Enterprises,USA,Roland Joffé,Comedy,R,Patricia Arquette,Ron Peer
Andell Entertainment,USA,John Hamburg,Comedy,R,Sam Rockwell,John Hamburg
Baltimore Pictures,USA,Dean Parisot,Comedy,PG-13,Drew Barrymore,Vince Gilligan
DIC Entertainment,USA,Steve Boyum,Comedy,PG,Paul Walker,Jim Herzfeld
Gotham Entertainment Group,USA,Daisy von Scherler Mayer,Comedy,R,Jada Pinkett Smith,David C. Johnson
HSX Films,USA,Lance Mungia,Action,PG-13,Jeffrey Falcon,Jeffrey Falcon
Artisan Entertainment,USA,Neil Abramson,Comedy,R,Jerry Springer,Jon Bernstein
Initial Entertainment Group (IEG),USA,Predrag Antonijevic,Drama,R,Dennis Quaid,Robert Orr
38 Productions,France,Ziad Doueiri,Comedy,PG-13,Rami Doueiri,Ziad Doueiri
Fox 2000 Pictures,USA,David Fincher,Drama,R,Brad Pitt,Chuck Palahniuk
DreamWorks,USA,Sam Mendes,Drama,R,Kevin Spacey,Alan Ball
Warner Bros.,USA,Lana Wachowski,Action,R,Keanu Reeves,Lilly Wachowski
Castle Rock Entertainment,USA,Frank Darabont,Crime,R,Tom Hanks,Stephen King
Universal Pictures,USA,Paul Weitz,Comedy,R,Jason Biggs,Adam Herz
Warner Bros.,UK,Stanley Kubrick,Drama,R,Tom Cruise,Stanley Kubrick
Universal Pictures,USA,Stephen Sommers,Action,PG-13,Brendan Fraser,Stephen Sommers
Hollywood Pictures,USA,M. Night Shyamalan,Drama,PG-13,Bruce Willis,M. Night Shyamalan
Touchstone Pictures,USA,Gil Junger,Comedy,PG-13,Heath Ledger,Karen McCullah
Paramount Pictures,USA,Tim Burton,Fantasy,R,Johnny Depp,Washington Irving
Lucasfilm,USA,George Lucas,Action,PG,Ewan McGregor,George Lucas
Warner Bros.,USA,Renny Harlin,Action,R,Thomas Jane,Duncan Kennedy
Twentieth Century Fox Film Corporation,USA,Mike Judge,Comedy,R,Ron Livingston,Mike Judge
American Zoetrope,USA,Sofia Coppola,Drama,R,Kirsten Dunst,Jeffrey Eugenides
Columbia Pictures Corporation,USA,Roger Kumble,Drama,R,Sarah Michelle Gellar,Choderlos de Laclos
DreamWorks,USA,Dean Parisot,Adventure,PG,Tim Allen,David Howard
Ghoulardi Film Company,USA,Paul Thomas Anderson,Drama,R,Tom Cruise,Paul Thomas Anderson
New Line Cinema,USA,Jay Roach,Action,PG-13,Mike Myers,Mike Myers
Fox 2000 Pictures,USA,Raja Gosnell,Comedy,PG-13,Drew Barrymore,Abby Kohn
Franchise Pictures,USA,Troy Duffy,Action,R,Willem Dafoe,Troy Duffy
Columbia Pictures Corporation,USA,James Mangold,Biography,R,Winona Ryder,Susanna Kaysen
Pixar Animation Studios,USA,John Lasseter,Animation,G,Tom Hanks,John Lasseter
Miramax,USA,Anthony Minghella,Crime,R,Matt Damon,Patricia Highsmith
Peters Entertainment,USA,Barry Sonnenfeld,Action,PG-13,Will Smith,Jim Thomas
Polygram Filmed Entertainment,UK,Roger Michell,Comedy,PG-13,Hugh Grant,Richard Curtis
Haxan Films,USA,Daniel Myrick,Horror,R,Heather Donahue,Daniel Myrick
Astralwerks,USA,Spike Jonze,Comedy,R,John Cusack,Charlie Kaufman
Jack Giarraputo Productions,USA,Dennis Dugan,Comedy,PG-13,Adam Sandler,Steve Franks
Miramax,USA,Robert Iscove,Comedy,PG-13,Freddie Prinze Jr.,R. Lee Fleming Jr.
Danjaq,UK,Michael Apted,Action,PG-13,Pierce Brosnan,Neal Purvis
Beacon Communications,USA,Peter Hyams,Action,R,Arnold Schwarzenegger,Andrew W. Marlowe
View Askew Productions,USA,Kevin Smith,Adventure,R,Ben Affleck,Kevin Smith
Walt Disney Pictures,USA,Chris Buck,Animation,G,Tony Goldwyn,Tab Murphy
MTV Films,USA,Brian Robbins,Comedy,R,James Van Der Beek,W. Peter Iliff
Universal Pictures,UK,Milos Forman,Biography,R,Jim Carrey,Scott Alexander
Twentieth Century Fox Film Corporation,USA,Jon Amiel,Action,PG-13,Sean Connery,Ronald Bass
Warner Bros.,USA,Brad Bird,Animation,PG,Eli Marienthal,Tim McCanlies
Happy Madison Productions,USA,Mike Mitchell,Comedy,R,Rob Schneider,Harris Goldberg
United Artists,USA,John McTiernan,Crime,R,Pierce Brosnan,Alan Trustman
ETIC Films,Czech Republic,Antonia Bird,Fantasy,R,Guy Pearce,Ted Griffin
Imagine Entertainment,USA,Ted Demme,Comedy,R,Eddie Murphy,Robert Ramsey
Universal Pictures,USA,Joe Johnston,Biography,PG,Jake Gyllenhaal,Homer H. Hickam Jr.
Touchstone Pictures,USA,Michael Mann,Biography,R,Russell Crowe,Marie Brenner
Warner Bros.,USA,David O. Russell,Action,R,George Clooney,John Ridley
Artisan Entertainment,Spain,Roman Polanski,Mystery,R,Johnny Depp,Arturo Pérez-Reverte
Warner Bros.,USA,Oliver Stone,Drama,R,Al Pacino,Daniel Pyne
1492 Pictures,USA,Chris Columbus,Comedy,PG,Robin Williams,Isaac Asimov
Universal Pictures,USA,Frank Oz,Comedy,PG-13,Steve Martin,Steve Martin
Fox Searchlight Pictures,USA,Kimberly Peirce,Biography,R,Hilary Swank,Kimberly Peirce
Touchstone Pictures,USA,John McTiernan,Action,R,Antonio Banderas,Michael Crichton
Crossroads Films,USA,Darren Stein,Comedy,R,Rose McGowan,Darren Stein
Columbia Pictures Corporation,USA,Phillip Noyce,Crime,R,Denzel Washington,Jeffery Deaver
Paramount Pictures,USA,Bruce Beresford,Crime,R,Ashley Judd,David Weisberg
Asymmetrical Productions,France,David Lynch,Biography,G,Richard Farnsworth,John Roach
Bona Fide Productions,USA,Alexander Payne,Comedy,R,Matthew Broderick,Tom Perrotta
Universal Pictures,USA,Kinka Usher,Action,PG-13,Ben Stiller,Neil Cuthbert
New Line Cinema,Germany,Michael Patrick Jann,Comedy,PG-13,Kirsten Dunst,Lona Williams
FilmColony,USA,Lasse Hallström,Drama,PG-13,Tobey Maguire,John Irving
Fox 2000 Pictures,USA,Steve Miner,Action,R,Bridget Fonda,David E. Kelley
Artisan Entertainment,USA,David Koepp,Horror,R,Kevin Bacon,Richard Matheson
DreamWorks,USA,Jan de Bont,Fantasy,PG-13,Liam Neeson,David Self
Columbia Pictures Corporation,Germany,Rob Minkoff,Adventure,PG,Michael J. Fox,E.B. White
Forge,USA,Hugh Wilson,Comedy,PG-13,Brendan Fraser,Bill Kelly
Icon Entertainment International,USA,Brian Helgeland,Action,R,Mel Gibson,Donald E. Westlake
Columbia Pictures,USA,Doug Liman,Comedy,R,Sarah Polley,John August
Azoff Entertainment,USA,Norman Jewison,Biography,R,Denzel Washington,Rubin 'Hurricane' Carter
Columbia Pictures Corporation,Germany,Joel Schumacher,Mystery,R,Nicolas Cage,Andrew Kevin Walker
Dark Castle Entertainment,USA,William Malone,Horror,R,Geoffrey Rush,Robb White
Paramount Pictures,USA,Simon West,Crime,R,John Travolta,Nelson DeMille
Scott Rudin Productions,USA,Trey Parker,Animation,R,Trey Parker,Trey Parker
New Line Cinema,USA,Rand Ravich,Drama,R,Charlize Theron,Rand Ravich
Columbia Pictures,Germany,Josef Rusnak,Mystery,R,Craig Bierko,Daniel F. Galouye
Columbia Pictures Corporation,USA,Rodman Flender,Comedy,R,Devon Sawa,Terri Hughes
Baldwin/Cohen Productions,Canada,Jay Roach,Comedy,R,Russell Crowe,David E. Kelley
Fox Searchlight Pictures,UK,Michael Hoffman,Comedy,PG-13,Kevin Kline,William Shakespeare
Fox 2000 Pictures,USA,Jonathan Kaplan,Drama,PG-13,Claire Danes,Adam Fields
Paramount Pictures,USA,Garry Marshall,Comedy,PG,Julia Roberts,Josann McGibbon
40 Acres & A Mule Filmworks,USA,Spike Lee,Crime,R,John Leguizamo,Spike Lee
New Line Cinema,USA,Adam Rifkin,Comedy,R,Edward Furlong,Carl V. Dupré
De Fina-Cappa,USA,Martin Scorsese,Drama,R,Nicolas Cage,Joe Connelly
Gaumont,France,Luc Besson,Adventure,R,Milla Jovovich,Andrew Birkin
United Artists,USA,Katt Shea,Horror,R,Emily Bergl,Stephen King
Village Roadshow Pictures,USA,Harold Ramis,Comedy,R,Robert De Niro,Kenneth Lonergan
Cheerleader LLC,USA,Jamie Babbit,Comedy,R,Natasha Lyonne,Brian Peterson
Bel Air Entertainment,USA,Luis Mandoki,Drama,PG-13,Kevin Costner,Nicholas Sparks
Metro-Goldwyn-Mayer (MGM),USA,Rupert Wainwright,Horror,R,Patricia Arquette,Tom Lazarus
Walt Disney Pictures,USA,David Kellogg,Action,PG,Matthew Broderick,Andy Heyward
Tribeca Productions,USA,Joel Schumacher,Comedy,R,Robert De Niro,Joel Schumacher
Twentieth Century Fox Film Corporation,USA,John Schultz,Comedy,PG-13,Melissa Joan Hart,Todd Strasser
Universal Pictures,USA,Sam Raimi,Drama,PG-13,Kevin Costner,Michael Shaara
Columbia Pictures,USA,Les Mayfield,Action,PG-13,Martin Lawrence,Michael Berry
Broadway Pictures,USA,Bruce McCulloch,Comedy,PG-13,Molly Shannon,Molly Shannon
Canal+ Droits Audiovisuels,France,Andrew Fleming,Comedy,PG-13,Kirsten Dunst,Andrew Fleming
Walt Disney Pictures,USA,James Algar,Animation,G,James Levine,Eric Goldberg
Screen Gems,USA,Mark Pellington,Crime,R,Jeff Bridges,Ehren Kruger
